url,text,tags
https://www.youtube.com/watch?v=IGuoF98qEG0&pp=ygULYyB0dXRvcmlhbHM%3D," In the series of learning programming in C, in the previous video I have discussed a program using for loop. We have written a program to print multiplication table of a number with for loop. We have discussed everything about for loop, the general syntax working of for loop with the help of programs as well as","['Educational', 'programming', 'c', 'tutorials']"
https://www.youtube.com/watch?v=14BL_FwQCpM&pp=ygULYyB0dXRvcmlhbHM%3D," This is how I learned to code in JavaScript, Python, and C++ by spending only a few weeks on each of them. But learning a new programming language was not always as easy as this. When I learned my first programming language which was Java, I spent months watching online tutorials and following along. But when I joined Amazon,","['Educational', 'programming', 'c', 'tutorials']"
https://www.youtube.com/watch?v=Bjzfag1zZPg&pp=ygULYyB0dXRvcmlhbHM%3D," Hello Friends, In this series of C Language, today's first chapter is Introduction to C Language. As we are starting C Language, I am assuming that this may be your first programming language. So, we will cover very fundamental things in this. It is possible that you have read any language before, still you will find all these tutorials very useful. Let's see what we are going to see in today's lecture.","['Educational', 'programming', 'c', 'tutorials']"
https://www.youtube.com/watch?v=n7g4keSd0kk&pp=ygULYyB0dXRvcmlhbHM%3D," Welcome back everyone, it is Caleb from Caleb the Video Maker 2! And I'm assuming, from the last video, you got your first program running. That was the goal. If you've had some experience and you are familiar with some of the things in the previous video, that's okay. But I am going to teach as if you don't know anything. So the program we wrote had a lot of commands and keywords and all these fancy things in there. And the chances are, at first you're just going to have to memorize how to type this stuff out.","['Educational', 'programming', 'c', 'tutorials']"
https://www.youtube.com/watch?v=SFo205wqn8w&pp=ygULYyB0dXRvcmlhbHM%3D, hello friends today i will discuss the topic what is loop and how many types of loop define with syntax so first of all we discuss about the loop so here we write what is loop and answer any repeated task any repeated task more than one time is called loop i explain in hindi,"['Educational', 'programming', 'c', 'tutorials']"
https://www.youtube.com/watch?v=7tfh5K1PN7c&pp=ygULYyB0dXRvcmlhbHM%3D," Oh,","['Educational', 'programming', 'c', 'tutorials']"
https://www.youtube.com/watch?v=gEJBFKDkqTE&pp=ygULYyB0dXRvcmlhbHM%3D," Hey guys, I am Hussainia from the Simply Learns team. Welcome to this video on a brief introduction to C programming language. C is one of the most popular, general purpose and procedural programming languages which also happens to be one of the fundamentals if you wish to learn program. As most of the programming paradigms of the latest and most powerful languages are being sourced from C. More on that later, without any further delay, let's get started with the agenda for today's session.","['Educational', 'programming', 'c', 'tutorials']"
https://www.youtube.com/watch?v=iGenyxwahTw&pp=ygULYyB0dXRvcmlhbHM%3D," programming step-by-step, lecture 17, array introduction. We can also think of a real-life scenario. For example, there are 10 students in a class. To store the CGPA of 10 students, we need to write a code.","['Educational', 'programming', 'c', 'tutorials']"
https://www.youtube.com/watch?v=DDQaAvtP19k&pp=ygULYyB0dXRvcmlhbHM%3D," To learn programming, subscribe to our channel Learn Coding. In today's video, we will show you how to download and install Visual Studio Code. In addition to this, how to make C and C++ programs in Visual Studio Code, how it will run, we will tell you all these things in detail. So let's start. First of all, we are opening our Google Chrome browser. To download Visual Studio Code, you have to write here","['Educational', 'programming', 'c', 'tutorials']"
https://www.youtube.com/watch?v=2ybLD6_2gKM&pp=ygULYyB0dXRvcmlhbHM%3D," One of the hardest things for new programmers to learn is pointers. Whether it's pointers by themselves, pointers that point to arrays, or pointers that point to pointers, something about this concept just drives people crazy. And if you're a new programmer, you're not alone. I was one of those people when I learned C back in the day, and like you, I was eager to understand.","['Educational', 'programming', 'c', 'tutorials']"
https://www.youtube.com/watch?v=6Dl_gkr0Lmw&pp=ygULYyB0dXRvcmlhbHM%3D," I welcome all of you. I am Anishul Islam. In this video, I will discuss the course plan of C Programming. I will give you a basic idea of what will be there in this video series of C Programming. I have initially prepared a list. I will cover all the topics in this video series of C Programming. The names of each topic are mentioned here. You can read it for 2-1 minute.","['Educational', 'programming', 'c', 'tutorials']"
https://www.youtube.com/watch?v=9s29LKfEFjQ&pp=ygULYyB0dXRvcmlhbHM%3D," This is how I would learn to code if I could start over. For context, I work at Microsoft, but before that, I did six internships across three countries. So yeah, I've done a line or two in my life. Wait, not like that. What the f- To tell you what I would change, I first need to tell you what I did. I started coding in grade 11. Well, sorta. We started with this language called Scratch. It's basic game development made for children. Nobody would be stupid enough to, let's say, do an entire Google coding interview in this language, and maybe even do shots every time the code fails. So let's just skip that and get to the important stuff.","['Educational', 'programming', 'c', 'tutorials']"
https://www.youtube.com/watch?v=_N6j8HXPt2U&pp=ygULYyB0dXRvcmlhbHM%3D," It was 2015 and I had written my first code on paper. I had to take C++ in 11th and 12th because the school didn't let me take physical education. But I didn't know that I would love programming so much that I would learn it, do it and teach it to others. I liked coding because it didn't have as much calculation as maths but it had a lot of logic.","['Educational', 'programming', 'c', 'tutorials']"
https://www.youtube.com/watch?v=Wa-kgmSLls4&pp=ygULYyB0dXRvcmlhbHM%3D," Guys, through today's video, you will understand the meaning of coding and the right reason for programming.","['Educational', 'programming', 'c', 'tutorials']"
https://www.youtube.com/watch?v=U3aXWizDbQ4&pp=ygULYyB0dXRvcmlhbHM%3D," C, a statically-typed procedural programming language famous for making the world go round. It's the language behind many tools we take for granted, like the Windows, Linux, and Mac operating system kernels, databases like MySQL, interpreters for languages like Python, tools like Vim and Git, and countless others.","['Educational', 'programming', 'c', 'tutorials']"
https://www.youtube.com/watch?v=ILlU1Z6Didg&pp=ygULYyB0dXRvcmlhbHM%3D, Hi my name's Jen and I'm from Hip Hop Pop in Harlow and I'm here with James the Breakdance Tutor. Today I'm going to show you how to do some street dance moves step by step. In this video I'm going to show you how to Crip Walk step by step. Now Crip Walking is a footwork style created by the Crips gang in the USA in the 70s but since then it's become quite a commercial style of dancing and it's all to do with your feet. Now today we're going to show you the basic V step,"['Educational', 'programming', 'c', 'tutorials']"
https://www.youtube.com/watch?v=KlEsZLmvdvU&pp=ygULYyB0dXRvcmlhbHM%3D," If you have been thinking about learning C programming language for a long time, but so many available languages are confusing you and you are not able to understand whether this decision will be fruitful for your career or not, then you don't have to worry about it. Because today we are going to tell you that by learning C programming language, you can take your career in which direction.","['Educational', 'programming', 'c', 'tutorials']"
https://www.youtube.com/watch?v=TxWKGhF9KdM&pp=ygULYyB0dXRvcmlhbHM%3D," Welcome to Naresh Technologies, this is Srinivas. So, in the last session, so we had discussed, so what is a variable and what is a function. So, these two are the main building blocks to develop application, so to write a program.","['Educational', 'programming', 'c', 'tutorials']"
https://www.youtube.com/watch?v=rLf3jnHxSmU&pp=ygULYyB0dXRvcmlhbHM%3D," If you remember in our previous lesson that is introduction to programming and data structures, we had talked about two most important features of C programming. Those were portability and less lines of codes. Let's explore some more features of C programming. Have you ever wondered why a company like Google, for example, has separate departments for carrying out different tasks for the same job?","['Educational', 'programming', 'c', 'tutorials']"
https://www.youtube.com/watch?v=BkzPdgdxWBY&pp=ygULYyB0dXRvcmlhbHM%3D," There are hundreds of videos on YouTube about the top programming languages to learn. But there are almost no videos that tell you the languages that you should avoid as a beginner. Learning programming by picking a wrong language is like using a hammer for a screw. It might work in the end, but there'll be a lot of damage in the process. For a new programmer, this damage might look like difficulty to make progress.","['Educational', 'programming', 'c', 'tutorials']"
https://www.youtube.com/watch?v=AMU3xDnECsU&pp=ygULYyB0dXRvcmlhbHM%3D," What is up, everyone? It's Caleb from Caleb the Video Maker 2. In this video, we are going to introduce using functions in C. I've talked about this a little bit, and I mentioned a little bit about what functions are and how to use them. But I wanted a video just to introduce a little bit more detail. So that way, as we use functions, you're not like, what the heck is he doing? So that way you have a better idea of what's going on when we start typing out more code and everything.","['Educational', 'programming', 'c', 'tutorials']"
https://www.youtube.com/watch?v=IFayQioG71A&pp=ygULYyB0dXRvcmlhbHM%3D," In this video, we're going to learn C Sharp basics in just 10 minutes. Variables, ifs, functions, classes, and more. Alright, let's begin! Okay, so let's learn the basics on how to write C Sharp code. Now, the first thing you need is somewhere to write and compile your code. The easiest way is simply to use Visual Studio, which has a free version. Creating a simple console app is the easiest way to start playing around and writing some C Sharp.","['Educational', 'programming', 'c', 'tutorials']"
https://www.youtube.com/watch?v=TT16OTNPyEk&pp=ygULYyB0dXRvcmlhbHM%3D," I never lose, but if I do, I know it's rare","['Educational', 'programming', 'c', 'tutorials']"
https://www.youtube.com/watch?v=q1ZmFc-sqNc&pp=ygULYyB0dXRvcmlhbHM%3D," A lot of people don't like C++ when compared to its parent, C. C++ is misunderstood. Or is it? Should you even learn C++? C with classes, later renamed to C++, was invented by Jarnay Stroutsup in 1979. The more general aim was to design a language in which I could write programs that were both efficient and elegant. Many languages force you to choose between the two alternatives. Since the initial release of the language, C++ has grown substantially, while adhering to three core principles.","['Educational', 'programming', 'c', 'tutorials']"
https://www.youtube.com/watch?v=keHescVGYsc&pp=ygULYyB0dXRvcmlhbHM%3D," So, hello everyone, how are you all? As you can see, today I am going to start a new topic, Data Structure. So, basically in this Data Structure, I am going to implement the stack. How we perform push operations, pop operations in stack. So, without delay, let's start. So, I am going to implement it on C, Turbo C. You can also do it on any other platform. You can also do it on online C compiler. So, let's start without delay.","['Educational', 'programming', 'c', 'tutorials']"
https://www.youtube.com/watch?v=kMbB3fqF-SU&pp=ygULYyB0dXRvcmlhbHM%3D," Hi everyone, welcome to Telugu Skit Tutorials. This is Chirumika. Today, we are going to learn a new language. When we learn computer programming languages, basically, in any program, the first language we learn is C language. Why does everyone learn this first?","['Educational', 'programming', 'c', 'tutorials']"
https://www.youtube.com/watch?v=dhh5lrXXXYw&pp=ygULYyB0dXRvcmlhbHM%3D, So in the series of learning programming in C in the previous video I have discussed constants in C what are different type of constants and how to declare constants everything we have discussed some valid constants some invalid constants right in this video I am going to talk about variables in C language right these things we will be using when we will write a program variables constants data types functions everything,"['Educational', 'programming', 'c', 'tutorials']"
https://www.youtube.com/watch?v=de2Hsvxaf8M&pp=ygULYyB0dXRvcmlhbHM%3D," There's a book just over your shoulder that's carefully been placed there. Can you pick the book up and tell me about it? Right. Great book. You should buy the newer version of this. Sorry. Brief commercial announcement. Yeah, sure.","['Educational', 'programming', 'c', 'tutorials']"
https://www.youtube.com/watch?v=KnvbUiSxvbM&pp=ygULYyB0dXRvcmlhbHM%3D," Hey guys, my name is Paula Manadar and I am a software developer here at Programis. I'm really glad to be your instructor for this video series on C programming. And in this series, we will learn everything you need to know to get started with C. By the end of this series, you will have a good understanding of C and programming in general. So let's get started.","['Educational', 'programming', 'c', 'tutorials']"
https://www.youtube.com/watch?v=wa2AfzyOff0&pp=ygULYyB0dXRvcmlhbHM%3D," In this video, I'm going to talk about how to use command line arguments in C. So command line arguments are these kinds of things. If I say dot slash D and then I say like error nine, error and nine, we would call those command line arguments. They're arguments we're giving to this program here to maybe tell it what to do, to tell it, you know, to print out the first nine errors maybe, or something like that. Now we can detect these and use them in C.","['Educational', 'programming', 'c', 'tutorials']"
https://www.youtube.com/watch?v=4Lgkg64e9Xc&pp=ygULYyB0dXRvcmlhbHM%3D," In this video, I am going to tell you how to set up C language environment, how to install VS Code and compiler to run C language code successfully. If you want to know how to download C language compiler and how to align it with VS Code","['Educational', 'programming', 'c', 'tutorials']"
https://www.youtube.com/watch?v=MNeX4EGtR5Y&pp=ygULYyB0dXRvcmlhbHM%3D," C++, a statically-typed compiled programming language famous for its widespread use in software infrastructure and infamous for its steep learning curve. It was created in 1979 by Bjorn Straustrup at AT&T Bell Labs. He was inspired by the object-oriented nature of Simula, but needed a language with a high performance of C, and thus C with Classes was born. It's designed as a superset of C, which means that virtually any C program is also a valid C++ program.","['Educational', 'programming', 'c', 'tutorials']"
https://www.youtube.com/watch?v=a43BIxiZ5EM&pp=ygUQcHl0aG9uIHR1dG9yaWFscw%3D%3D," So, in the series of learning Python programming language, in the previous video we have seen input function in Python. We have seen print function and input function. And we have also seen some coding exercise on those functions like how to use those functions and all. Now, the next topic is variables. What are variables in Python? How to use variables? Why we use variables and all? This thing we will see in this video. Okay. What is need of variable? That is very important. So, now let's see. We will start from this question. Why we need actually variables?","['Educational', 'programming', 'python', 'tutorials']"
https://www.youtube.com/watch?v=sugvnHA7ElY&pp=ygUQcHl0aG9uIHR1dG9yaWFscw%3D%3D," Hey guys, how's it going today? I want to take a look at something that you're probably going to see a lot in Python and that is this line right here if double underscore name is equal to double underscore main So what is this doing and why do people use it? well let's go ahead and comment this code out and","['Educational', 'programming', 'python', 'tutorials']"
https://www.youtube.com/watch?v=AWek49wXGzI&pp=ygUQcHl0aG9uIHR1dG9yaWFscw%3D%3D," Hey CS Dojo, it's YK here. Welcome to video number two of my Python tutorial for absolute beginners. In this video, first of all, I'm going to answer a question I received on my last video, and then I'm going to give you some additional commands you can use in Jupyter Notebook, for example, for adding and deleting cells. And remember that you don't necessarily have to use Jupyter Notebook to follow this course. You can use, for example, PyCharm, which is a popular IDE for Python.","['Educational', 'programming', 'python', 'tutorials']"
https://www.youtube.com/watch?v=xRTdfZsAz6Y&pp=ygUQcHl0aG9uIHR1dG9yaWFscw%3D%3D, Hello guys and welcome to Python programming tutorials by Amulya's Academy. We were discussing about data structures and in that we were discussing about linked list. Previously in this video series we discussed about singly linked list and today in this tutorial we will see how to implement singly linked list in Python.,"['Educational', 'programming', 'python', 'tutorials']"
https://www.youtube.com/watch?v=Rtmgt2Qfqr4&pp=ygUQcHl0aG9uIHR1dG9yaWFscw%3D%3D," In this video, we are going to see in detail how to install python, what are data types, what are variables, what are operators. We are going to see all this step by step with an example. First, let's see how to install python.","['Educational', 'programming', 'python', 'tutorials']"
https://www.youtube.com/watch?v=ceiuLR2ysas&pp=ygUQcHl0aG9uIHR1dG9yaWFscw%3D%3D," Do you remember when it used to rain in our childhood, we didn't go to school. We used to say that if it rains, then I will not go to school. And if it doesn't rain, then we will go to school. In this way, we used to make a decision. We make a lot of decisions in our life. For example, if I am tired, then I will not go out for a walk. And if I am not tired, then I will go out for a walk. So this kind of decision making goes on that if you are hungry, then order food.","['Educational', 'programming', 'python', 'tutorials']"
https://www.youtube.com/watch?v=8jW7lpT8HW8&pp=ygUQcHl0aG9uIHR1dG9yaWFscw%3D%3D," In 100 days of code, everyone's tempo has to be very high. And today's topic is how string slicing is done. Do you remember we read about string? We saw how good this data type is, how useful this data type is. You guys make any project, you will see string being used in some way or the other. Today I will tell you about string slicing. And I will tell you some more interesting things about string, which will make it easier for you to play with string. Let's go to the computer screen and let's get started.","['Educational', 'programming', 'python', 'tutorials']"
https://www.youtube.com/watch?v=6_2hzRopPbQ&pp=ygUQcHl0aG9uIHR1dG9yaWFscw%3D%3D, It is 12 o'clock. You may now commence your deep learning exam. You have one hour.,"['Educational', 'programming', 'python', 'tutorials']"
https://www.youtube.com/watch?v=WRNV7NVLNuA&pp=ygUQcHl0aG9uIHR1dG9yaWFscw%3D%3D," Hello everyone. This is the scene from Edureka and I welcome you all to this session in which I am going to discuss how can we code in Python? So let's take a look at the agenda for the session. First of all, I'm going to explain the installation and set up and then we'll talk about python interactive shell after that. We will discuss how IDs are used for python. And finally, I will explain how you can write your first python code.","['Educational', 'programming', 'python', 'tutorials']"
https://www.youtube.com/watch?v=WvhQhj4n6b8&pp=ygUQcHl0aG9uIHR1dG9yaWFscw%3D%3D," Python is the fastest growing language in terms of developers libraries and applications that it can be used for it could be machine learning artificial intelligence web development anything that you can think of python has always got you covered. Hi guys. My name is Akash from Edureka and welcome to the session where you can understand what python is now before we get started, please subscribe to the channel and turn on notifications for all of our future videos with that. Let's go ahead with the agenda for today's session.","['Educational', 'programming', 'python', 'tutorials']"
https://www.youtube.com/watch?v=xwKO_y2gHxQ&pp=ygUQcHl0aG9uIHR1dG9yaWFscw%3D%3D," Welcome back to 100 days of code. In today's video, we will talk about modules and what is PIP. Modules are basically used to borrow other people's code. You can use the code written by someone else in your Python program with the help of modules.","['Educational', 'programming', 'python', 'tutorials']"
https://www.youtube.com/watch?v=HQnoYzxOHMw&pp=ygUQcHl0aG9uIHR1dG9yaWFscw%3D%3D," Object Oriented Programming is a very demanding thing which is used to make a lot of big companies and a lot of big products. Now, what exactly is there in Object Oriented Programming that we can't do with our normal functional programming? Today, I will tell you the whole story of Object Oriented Programming. You will understand what is Object Oriented Programming. You will never be in any confusion that why are we using Object Oriented Programming. In this video, we will talk about Object Oriented Programming.","['Educational', 'programming', 'python', 'tutorials']"
https://www.youtube.com/watch?v=dyvxxJSGUsE&pp=ygUQcHl0aG9uIHR1dG9yaWFscw%3D%3D," In today's video, we will see about functions. What are functions? Sometimes we want to use our code, the logic of the code multiple times. Suppose we want to print from 1 to 15 in our program 15 times. And suppose the code to do this work is of 10 lines. So we don't want to repeat these 10 lines in our program. There are two reasons for this. If we repeat these lines, then suppose I want to change the code in these lines, then I will have to repeat it in those 15 places where this program is being used. I will have to repeat these lines wherever they are being used.","['Educational', 'programming', 'python', 'tutorials']"
https://www.youtube.com/watch?v=JdG1cVFyj5A&pp=ygUQcHl0aG9uIHR1dG9yaWFscw%3D%3D," Python is an interpreted, object-oriented, high-level programming language that uses dynamic semantics. You can change its data types on runtime. By design, Python is seen as a readable and user-friendly language. It is a complete object-oriented programming language and it is very easy to use. In the late 1980s, Guido Von Rossum started its development.","['Educational', 'programming', 'python', 'tutorials']"
https://www.youtube.com/watch?v=iB-BPGFaq2U&pp=ygUQcHl0aG9uIHR1dG9yaWFscw%3D%3D, hello guys this is Arun here welcome to my youtube channel today we are going to discuss about how to use python in the vs code so I just actually noted down here some steps how we can use it so first of all we will download python after that we will install the visual studio code and the third option is we will install python in the vs code so next is we will follow this step so let's go first one by one,"['Educational', 'programming', 'python', 'tutorials']"
https://www.youtube.com/watch?v=4OuKhqbu4vg&pp=ygUQcHl0aG9uIHR1dG9yaWFscw%3D%3D," In this tutorial series, we are going to talk about Python programming language. I have made a video on how to use Python programming language. You can watch it. I will put the link in the description. In that video, we are going to talk about how to install Python to our computer and how to install an IDE to work with Python.","['Educational', 'programming', 'python', 'tutorials']"
https://www.youtube.com/watch?v=Xjv1sY630Uc&pp=ygUQcHl0aG9uIHR1dG9yaWFscw%3D%3D," Hello, everyone, and welcome to a brand new series on Selenium in Python. Now, for those of you that don't know what Selenium is, this is a framework that allows us to interact with HTML elements from any website. So rather than just scraping information, which we can do with Selenium, we can grab information from web pages, we can also interact with it.","['Educational', 'programming', 'python', 'tutorials']"
https://www.youtube.com/watch?v=tJxcKyFMTGo&pp=ygUQcHl0aG9uIHR1dG9yaWFscw%3D%3D," Hey there. How's it going, everybody? In this video, we're going to be learning about the OS module and some of the useful things that we can do with it. Now, the OS module allows us to interact with the underlying operating system in several different ways. So for example, we can navigate the file system, get file information, look up and change the environment variables. We can move files around and all kinds of useful stuff. So let's go ahead and take a look at a few of the things that we can do.","['Educational', 'programming', 'python', 'tutorials']"
https://www.youtube.com/watch?v=TenfEct8AxM&pp=ygUQcHl0aG9uIHR1dG9yaWFscw%3D%3D," Hey everyone, I hope you all are safe and doing good. So in the series of learning Python programming language we are discussing oops concept in Python. Till now we have discussed inheritance right. Now the remaining are basically and we have discussed classes and objects as well. The remaining are abstraction, encapsulation and polymorphism.","['Educational', 'programming', 'python', 'tutorials']"
https://www.youtube.com/watch?v=a7baAGCBA9U&pp=ygUQcHl0aG9uIHR1dG9yaWFscw%3D%3D," In today's video, we will see what exactly is the syntax of classes and objects in Python. How you can make classes and objects. Let's go to the computer screen and let's get started.","['Educational', 'programming', 'python', 'tutorials']"
https://www.youtube.com/watch?v=OnDr4J2UXSA&pp=ygUQcHl0aG9uIHR1dG9yaWFscw%3D%3D," Hey guys, in this video, I'm going to give you a quick introduction to for loops in Python. And to download the sample file for this video, just go to csdojo.io slash python5. So suppose you have this list, a equals square brackets, banana, comma,","['Educational', 'programming', 'python', 'tutorials']"
https://www.youtube.com/watch?v=6i3e-j3wSf0&pp=ygUQcHl0aG9uIHR1dG9yaWFscw%3D%3D," Python is a great first programming language to learn, but if you already know another programming language like JavaScript, Python is still a great addition to your resume.","['Educational', 'programming', 'python', 'tutorials']"
https://www.youtube.com/watch?v=scWc3F8LbOo&pp=ygUQcHl0aG9uIHR1dG9yaWFscw%3D%3D," So guys, we have come a long way in 100 days of code and now we are going to see what are the methods of LISP with which we can manipulate LISP. Let's go to the computer screen and let's get started.","['Educational', 'programming', 'python', 'tutorials']"
https://www.youtube.com/watch?v=7irdpRVHmmw&pp=ygUQcHl0aG9uIHR1dG9yaWFscw%3D%3D," In this chapter, we are going to learn image blurring or we can call it smoothing. We are using it to avoid the noise in an image. After blurring an image, we can see a smoothness on it. We can do blurring in three ways. Simple blurring or we can call it averaging. Gaussian blurring and median blurring. All three have their own characteristics. Each blurring is calculated in this way. For example, in simple blurring or averaging,","['Educational', 'programming', 'python', 'tutorials']"
https://www.youtube.com/watch?v=BVIoAILnZ4Q&pp=ygUQcHl0aG9uIHR1dG9yaWFscw%3D%3D," Those of you who are watching this video know that Python is a programming language. But what is this programming language? Programming language is nothing else. Don't you and I need Tamil language to speak? Similarly, we need a language to speak with a computer.","['Educational', 'programming', 'python', 'tutorials']"
https://www.youtube.com/watch?v=eDBPlcWYses&pp=ygUQcHl0aG9uIHR1dG9yaWFscw%3D%3D," So we have seen a lot of things about Python programming. Today I will tell you how to handle a file in Python because file handling is a very important concept in Python. How to open a file, how to write it, how to append it in that text file. That text file can also be a binary file. How to handle it in that case, I will tell you all this in today's video. Let's go to the computer screen and let's get started.","['Educational', 'programming', 'python', 'tutorials']"
https://www.youtube.com/watch?v=Y8Tko2YC5hA&pp=ygUQcHl0aG9uIHR1dG9yaWFscw%3D%3D," In this video, I'm going to answer the top 3 questions my students ask me about Python. What is Python? What you can do with it? And why is it so popular? In other words, what does it do that other programming languages don't? Python is the world's fastest growing and most popular programming language, not just amongst software engineers, but also amongst mathematicians, data analysts, scientists, accountants,","['Educational', 'programming', 'python', 'tutorials']"
https://www.youtube.com/watch?v=Pu5bqySSSS0&pp=ygUQcHl0aG9uIHR1dG9yaWFscw%3D%3D, Today I will tell you about typecasting.,"['Educational', 'programming', 'python', 'tutorials']"
https://www.youtube.com/watch?v=c8yHTlrs9EA&pp=ygUQcHl0aG9uIHR1dG9yaWFscw%3D%3D," Lately, it seems that data is getting bigger. Everywhere you look, engineers are collecting big data. They are storing them in big tables. And then they make a big deal about their big app. But what if you are an engineer with more modest aspirations? Someone who has a modest amount of data and does not need a big solution for a small problem?","['Educational', 'programming', 'python', 'tutorials']"
https://www.youtube.com/watch?v=hEgO047GxaQ&pp=ygUQcHl0aG9uIHR1dG9yaWFscw%3D%3D," Welcome back aliens. My name is Naveen Reddy. And finally, we are starting with a series on Python or Python. It doesn't matter how you pronounce it. What matters is it is one of the fastest growing language in what terms in terms of number of developers who are using it in terms of the number of libraries we have in terms of number of companies who are using it and in terms of the areas you can implement it.","['Educational', 'programming', 'python', 'tutorials']"
https://www.youtube.com/watch?v=CqSsGvg0Mls&pp=ygUQcHl0aG9uIHR1dG9yaWFscw%3D%3D," Hello, Mr. Kaushik. I am Jarvis. How can I assist you, sir? Jarvis, I want to set up my studio, man. The room I set up my studio in is big enough. The studio will be divided into two parts. In the first part, I want to make my workspace, where I can work comfortably. It will have a PC setup, soundproofing, a good background for recording videos, lighting should be good. Any room will feel like a studio, okay?","['Educational', 'programming', 'python', 'tutorials']"
https://www.youtube.com/watch?v=lIKuyGfcX7M&pp=ygUQcHl0aG9uIHR1dG9yaWFscw%3D%3D," Hi friends, welcome back to my channel BeingAProgrammer. I am Rajashree and today we have to see how to install a VS Code for your Windows operating system. So without any further ado, let's quickly get started. First of all, open your choice browser and then search into search bar, install VS Code for Windows. Then this is the first website code.visualstudio.com. So this is the official website for your Windows application to install VS Code. So we click on this","['Educational', 'programming', 'python', 'tutorials']"
https://www.youtube.com/watch?v=trH8AkzSIEM&pp=ygUQcHl0aG9uIHR1dG9yaWFscw%3D%3D," In today's time, people mostly use internet in smartphones, personal computers, or any other digital devices. And with the help of this internet, black hat hackers are taking hold of every single person's information, videos, personal moments, and our private data. We are using social media and other online platforms in an unsecured manner.","['Educational', 'programming', 'python', 'tutorials']"
https://www.youtube.com/watch?v=V4gGJ7XXlC0&pp=ygUQcHl0aG9uIHR1dG9yaWFscw%3D%3D," It is May 4th, 2023, and you're watching The Code Report. Python is a wonderful language for productive programming, but it has one big problem. It's too slow. And going slow means you'll get made fun of by the Rust and C++ chads of the world. But the tables are about to turn thanks to a brand new programming language called Mojo, a superset of Python that's not just two times faster, not ten times faster, but up to 35,000 times faster than your grandpa's Python. And that's a huge deal, because Python's the dominant language for artificial intelligence.","['Educational', 'programming', 'python', 'tutorials']"
https://www.youtube.com/watch?v=7wnove7K-ZQ&pp=ygUQcHl0aG9uIHR1dG9yaWFscw%3D%3D," Welcome to 100 days of code guys. In 100 days of code, we are going to learn Python programming from zero to job ready. That is, if you have given 100 days here, dedicated 100 days, then I will tell you in bite-sized lesson. Python programming, we will take it from zero to advance. In the starting, you will feel that how easy it is. It is a child's play, Python. And after that, such videos will go ahead and we will go to day 100.","['Educational', 'programming', 'python', 'tutorials']"
https://www.youtube.com/watch?v=2WL-XTl2QYI&pp=ygUQcHl0aG9uIHR1dG9yaWFscw%3D%3D," Today we're going to install and get you up and running with the Anaconda distribution of Python and Jupyter Notebook, and then we're going to use a Jupyter Notebook to go over some examples for Python beginners. Hello and welcome. Hey guys, my name is Dave and I'm a full-time developer and teach university web courses. My goal is to help you learn how to build the web, so if you want to see more of that, remember to click the little subscribe button right over there. Let's get started with Jupyter Notebook and some basic Python examples for beginners.","['Educational', 'programming', 'python', 'tutorials']"
https://www.youtube.com/watch?v=7BHGXg1i0eM&pp=ygUQcHl0aG9uIHR1dG9yaWFscw%3D%3D," Hello all, we discussed about control statements in the last video. So, now let us first come to the conditional statement and see about the if statement. See, if is one of the conditional statements.","['Educational', 'programming', 'python', 'tutorials']"
https://www.youtube.com/watch?v=EkYrfV7M1ks&pp=ygUQcHl0aG9uIHR1dG9yaWFscw%3D%3D," Welcome back aliens. My name is Navin Reddy. And let's continue with the series on Python. So till this point, we have seen a lot of stuff in Python, right? And now it's time to look at mathematical functions. Now, of course, we can do that manually as well, right? You can find a square root of a number, you can find a square root of a number as well. But then we can use mathematical functions, then why to do it manually?","['Educational', 'programming', 'python', 'tutorials']"
https://www.youtube.com/watch?v=mMv6OSuitWw&pp=ygUQcHl0aG9uIHR1dG9yaWFscw%3D%3D," If you're interested in becoming a developer that writes any type of code in Python, then you need to understand these 5 very important Python concepts. These are what I see most beginner and intermediate Python programmers making a ton of mistakes with and misunderstanding when they're reading through production code.","['Educational', 'programming', 'python', 'tutorials']"
https://www.youtube.com/watch?v=PTBZ674EsvI&pp=ygUQcHl0aG9uIHR1dG9yaWFscw%3D%3D," In today's video, I will tell you about decorators. Decorators are basically those functions that change and return other functions. It is simply a function that takes another function, updates it and returns it again. In this video, we are going to see exactly how it works in add the rate syntax python. Let's go to the computer screen and let's get started.","['Educational', 'programming', 'python', 'tutorials']"
https://www.youtube.com/watch?v=1UzSDMJRh8c&pp=ygUQcHl0aG9uIHR1dG9yaWFscw%3D%3D," So in the series of learning Python programming language, in this video we will talk about history of Python. In previous video we have talked about like some features of Python, why it is so popular and the application of Python, application areas, in which areas Python is being used, these things we have discussed. In this video we will talk about who is creator of Python.","['Educational', 'programming', 'python', 'tutorials']"
https://www.youtube.com/watch?v=oKDC0w5pGhk&pp=ygUQcHl0aG9uIHR1dG9yaWFscw%3D%3D," In this video, we will discuss Identity Operator and Membership Operator","['Educational', 'programming', 'python', 'tutorials']"
https://www.youtube.com/watch?v=0RS9W8MtZe4&pp=ygUQcHl0aG9uIHR1dG9yaWFscw%3D%3D," Hey guys, and welcome to a new tutorial. Today I want to give you a quick intro to fast API. Fast API is a modern and very fast web framework for building APIs with Python. It got a lot of hype in the last couple of months. So if we have a look at its GitHub repo, then we can see that it's almost at 23k stars. And in my opinion, this is well deserved.","['Educational', 'programming', 'python', 'tutorials']"
